Wave Index,Frame Number,Center of Mass X Coord
6,110,496.0
6,110,496.0
6,111,497.0
6,111,497.0
6,111,497.0
6,111,497.0
6,112,496.0
6,112,496.0
6,112,496.0
6,112,496.0
6,113,496.0
6,113,496.0
6,113,496.0
6,113,496.0
6,114,495.0
6,114,507.0
6,114,495.0
6,114,507.0
6,114,495.0
6,114,507.0
6,114,495.0
6,114,507.0
6,115,498.0
6,115,510.0
6,115,498.0
6,115,510.0
6,115,498.0
6,115,510.0
6,115,498.0
6,115,510.0
6,116,498.0
6,116,498.0
6,116,498.0
6,116,498.0
6,117,497.0
6,117,497.0
6,117,497.0
6,117,497.0
6,118,497.0
6,118,497.0
6,118,497.0
6,118,497.0
6,119,495.0
6,119,495.0
6,119,495.0
6,119,495.0
6,120,496.0
6,120,496.0
6,120,496.0
6,120,496.0
6,121,496.0
6,121,496.0
6,121,496.0
6,121,496.0
6,122,498.0
6,122,498.0
6,122,498.0
6,122,498.0
6,123,494.0
6,123,494.0
6,123,494.0
6,123,494.0
6,124,495.0
6,124,495.0
6,124,495.0
6,124,495.0
6,125,495.0
6,125,495.0
6,125,495.0
6,125,495.0
6,126,495.0
6,126,495.0
6,126,495.0
6,126,495.0
6,127,492.0
6,127,492.0
6,127,492.0
6,127,492.0
6,128,496.0
6,128,496.0
6,128,496.0
6,128,496.0
6,129,495.0
6,129,495.0
6,129,495.0
6,129,495.0
6,130,495.0
6,130,495.0
6,130,495.0
6,130,495.0
6,131,496.0
6,131,496.0
6,131,496.0
6,131,496.0
6,132,496.0
6,132,496.0
6,132,496.0
6,132,496.0
6,133,496.0
6,133,496.0
6,133,496.0
6,133,496.0
6,134,498.0
6,134,498.0
6,134,498.0
6,134,498.0
6,135,488.0
6,135,488.0
6,135,488.0
6,135,488.0
6,136,496.0
6,136,496.0
6,136,496.0
6,136,496.0
6,137,497.0
6,137,497.0
6,137,497.0
6,137,497.0
6,138,499.0
6,138,499.0
6,138,499.0
6,138,499.0
6,139,497.0
6,139,497.0
6,139,497.0
6,139,497.0
6,140,497.0
6,140,497.0
6,140,497.0
6,140,497.0
6,141,502.0
6,141,502.0
6,141,502.0
6,141,502.0
