Wave Index,Frame Number,Center of Mass X Coord
5,95,767.0
5,96,767.0
5,96,767.0
5,97,764.0
5,97,764.0
5,98,763.0
5,98,763.0
5,99,762.0
5,99,762.0
5,100,762.0
5,100,762.0
5,101,760.0
5,101,760.0
5,102,760.0
5,102,760.0
5,103,760.0
5,103,760.0
5,104,759.0
5,104,759.0
5,105,758.0
5,105,758.0
5,106,758.0
5,106,758.0
5,107,759.0
5,107,759.0
5,108,759.0
5,108,759.0
5,109,757.0
5,109,757.0
5,110,757.0
5,110,757.0
5,111,758.0
5,111,758.0
5,112,755.0
5,112,755.0
5,113,757.0
5,113,757.0
5,114,757.0
5,114,757.0
5,115,756.0
5,115,756.0
5,116,756.0
5,116,756.0
5,117,755.0
5,117,755.0
5,118,756.0
5,118,756.0
5,119,755.0
5,119,755.0
5,120,756.0
5,120,756.0
5,121,754.0
5,121,754.0
5,122,756.0
5,122,756.0
5,123,755.0
5,123,755.0
5,124,754.0
5,124,754.0
5,125,754.0
5,125,754.0
5,126,755.0
5,126,755.0
5,127,754.0
5,127,754.0
5,128,754.0
5,128,754.0
5,129,753.0
5,129,753.0
5,130,753.0
5,130,753.0
5,131,754.0
5,131,754.0
5,132,754.0
5,132,754.0
5,133,755.0
5,133,755.0
5,134,754.0
5,134,754.0
5,135,754.0
5,135,754.0
5,136,753.0
5,136,753.0
5,137,754.0
5,137,754.0
5,138,754.0
5,138,754.0
5,139,752.0
5,139,752.0
5,140,754.0
5,140,754.0
5,141,754.0
5,141,754.0
5,142,752.0
5,142,752.0
5,143,753.0
5,143,753.0
5,144,754.0
5,144,754.0
5,145,752.0
5,145,752.0
5,146,752.0
5,146,752.0
5,147,752.0
5,147,752.0
5,148,753.0
5,148,753.0
5,149,752.0
5,149,752.0
5,150,753.0
5,150,753.0
5,151,753.0
5,151,753.0
5,152,752.0
5,152,752.0
5,153,752.0
5,153,752.0
5,154,751.0
5,154,751.0
5,155,753.0
5,155,753.0
5,156,752.0
5,156,752.0
5,157,752.0
5,157,752.0
5,158,754.0
5,158,754.0
5,159,752.0
5,159,752.0
5,160,752.0
5,160,752.0
5,161,752.0
5,161,752.0
5,162,752.0
5,162,752.0
5,163,752.0
5,163,752.0
5,164,752.0
5,164,752.0
5,165,752.0
5,165,752.0
5,166,754.0
5,166,754.0
5,167,754.0
5,167,754.0
5,168,753.0
5,168,753.0
5,169,753.0
5,169,753.0
5,170,753.0
5,170,753.0
5,171,754.0
5,171,754.0
5,172,754.0
5,172,754.0
5,173,754.0
5,173,754.0
5,174,753.0
5,174,753.0
5,175,754.0
5,175,754.0
5,176,754.0
5,176,754.0
5,177,754.0
5,177,754.0
5,178,754.0
5,178,754.0
5,179,754.0
5,179,754.0
5,180,754.0
5,180,754.0
5,181,754.0
5,181,754.0
5,182,754.0
5,182,754.0
5,183,754.0
5,183,754.0
5,184,754.0
5,184,754.0
5,185,754.0
5,185,754.0
5,186,754.0
5,186,754.0
5,187,755.0
5,187,755.0
5,188,754.0
5,188,754.0
5,189,755.0
5,189,755.0
5,190,754.0
5,190,754.0
5,191,755.0
5,191,755.0
5,192,755.0
5,192,755.0
5,193,755.0
5,193,755.0
5,194,756.0
5,194,756.0
5,195,755.0
5,195,755.0
5,196,756.0
5,196,756.0
5,197,755.0
5,197,755.0
5,198,756.0
5,198,756.0
5,199,756.0
5,199,756.0
5,200,756.0
5,200,756.0
5,201,756.0
5,201,756.0
5,202,758.0
5,202,758.0
5,203,758.0
5,203,758.0
5,204,757.0
5,204,757.0
5,205,759.0
5,205,759.0
5,206,758.0
5,206,758.0
5,207,759.0
5,207,759.0
5,208,759.0
5,208,759.0
5,209,759.0
5,209,759.0
5,210,760.0
5,210,760.0
5,211,760.0
5,211,760.0
5,212,760.0
5,212,760.0
5,213,761.0
5,213,761.0
5,214,762.0
5,214,762.0
5,215,763.0
5,215,763.0
5,216,767.0
5,216,767.0
5,217,767.0
5,217,767.0
5,218,769.0
5,218,769.0
5,219,773.0
5,219,773.0
5,220,775.0
5,220,775.0
5,221,781.0
5,221,781.0
5,222,785.0
5,222,785.0
5,223,791.0
5,223,791.0
5,224,798.0
5,224,798.0
5,225,804.0
5,225,804.0
5,226,811.0
5,226,811.0
5,227,817.0
5,227,817.0
5,228,823.0
5,228,823.0
5,229,830.0
5,229,830.0
5,230,836.0
5,230,836.0
5,231,845.0
5,231,845.0
5,232,852.0
5,232,852.0
5,233,858.0
5,233,858.0
5,234,866.0
5,234,866.0
5,235,873.0
5,235,873.0
5,236,882.0
5,236,882.0
5,237,889.0
5,237,889.0
5,238,896.0
5,238,896.0
5,239,903.0
5,239,903.0
5,240,911.0
5,240,911.0
5,241,919.0
5,241,919.0
5,242,926.0
5,242,926.0
5,243,937.0
5,243,937.0
5,244,946.0
5,244,946.0
5,245,953.0
5,245,953.0
5,246,961.0
5,246,961.0
5,247,971.0
5,247,971.0
5,248,980.0
5,248,980.0
5,249,989.0
5,249,989.0
5,250,996.0
5,250,996.0
5,251,1006.0
5,251,1006.0
5,252,1015.0
5,252,1015.0
5,253,1024.0
5,253,1024.0
5,254,1034.0
5,254,1034.0
5,255,1043.0
5,255,1043.0
5,256,1052.0
5,256,1052.0
5,257,1061.0
5,257,1061.0
6,64,1030.0
6,64,1030.0
6,65,1020.0
6,65,1020.0
6,66,1011.0
6,66,1011.0
6,67,1002.0
6,67,1002.0
6,68,994.0
6,68,994.0
6,69,984.0
6,69,984.0
6,70,976.0
6,70,976.0
6,71,966.0
6,71,966.0
6,72,959.0
6,72,959.0
6,73,952.0
6,73,952.0
6,74,945.0
6,74,945.0
6,75,935.0
6,75,935.0
6,76,927.0
6,76,927.0
6,77,920.0
6,77,920.0
6,78,913.0
6,78,913.0
6,79,904.0
6,79,904.0
6,80,898.0
6,80,898.0
6,81,890.0
6,81,890.0
6,82,884.0
6,82,884.0
6,83,876.0
6,83,876.0
6,84,868.0
6,84,868.0
6,85,862.0
6,85,862.0
6,86,856.0
6,86,856.0
6,87,850.0
6,87,850.0
6,88,843.0
6,88,843.0
6,89,837.0
6,89,837.0
6,90,831.0
6,90,831.0
6,91,826.0
6,91,826.0
6,92,820.0
6,92,820.0
6,93,817.0
6,93,817.0
6,94,815.0
6,94,815.0
6,95,810.0
6,95,810.0
6,96,808.0
6,96,808.0
6,97,808.0
6,97,808.0
6,98,807.0
6,98,807.0
6,99,806.0
6,99,806.0
6,100,805.0
6,100,805.0
6,101,804.0
6,101,804.0
6,102,803.0
6,102,803.0
6,103,803.0
6,103,803.0
6,104,802.0
6,104,802.0
6,105,801.0
6,105,801.0
6,106,801.0
6,106,801.0
6,107,801.0
6,107,801.0
6,108,801.0
6,108,801.0
6,109,800.0
6,109,800.0
6,110,801.0
6,110,801.0
6,111,800.0
6,111,800.0
6,112,799.0
6,112,799.0
6,113,799.0
6,113,799.0
6,114,798.0
6,114,798.0
6,115,798.0
6,115,798.0
6,116,799.0
6,116,799.0
6,117,798.0
6,117,798.0
6,118,798.0
6,118,798.0
6,119,798.0
6,119,798.0
6,120,799.0
6,120,799.0
6,121,797.0
6,121,797.0
6,122,798.0
6,122,798.0
6,123,797.0
6,123,797.0
6,124,797.0
6,124,797.0
6,125,797.0
6,125,797.0
6,126,797.0
6,126,797.0
6,127,798.0
6,127,798.0
6,128,796.0
6,128,796.0
6,129,796.0
6,129,796.0
6,130,796.0
6,130,796.0
6,131,796.0
6,131,796.0
6,132,796.0
6,132,796.0
6,133,797.0
6,133,797.0
6,134,796.0
6,134,796.0
6,135,796.0
6,135,796.0
6,136,796.0
6,136,796.0
6,137,796.0
6,137,796.0
6,138,796.0
6,138,796.0
6,139,795.0
6,139,795.0
6,140,795.0
6,140,795.0
6,141,796.0
6,141,796.0
6,142,795.0
6,142,795.0
6,143,795.0
6,143,795.0
6,144,795.0
6,144,795.0
6,145,796.0
6,145,796.0
6,146,795.0
6,146,795.0
6,147,795.0
6,147,795.0
6,148,794.0
6,148,794.0
6,149,794.0
6,149,794.0
6,150,794.0
6,150,794.0
6,151,795.0
6,151,795.0
6,152,795.0
6,152,795.0
6,153,795.0
6,153,795.0
6,154,794.0
6,154,794.0
6,155,796.0
6,155,796.0
6,156,795.0
6,156,795.0
6,157,795.0
6,157,795.0
6,158,794.0
6,158,794.0
6,159,794.0
6,159,794.0
6,160,795.0
6,160,795.0
6,161,795.0
6,161,795.0
6,162,793.0
6,162,793.0
6,163,795.0
6,163,795.0
6,164,796.0
6,164,796.0
6,165,795.0
6,165,795.0
6,166,795.0
6,166,795.0
6,167,796.0
6,167,796.0
6,168,795.0
6,168,795.0
6,169,795.0
6,169,795.0
6,170,795.0
6,170,795.0
6,171,796.0
6,171,796.0
6,172,795.0
6,172,795.0
6,173,796.0
6,173,796.0
6,174,796.0
6,174,796.0
6,175,797.0
6,175,797.0
6,176,797.0
6,176,797.0
6,177,796.0
6,177,796.0
6,178,797.0
6,178,797.0
6,179,797.0
6,179,797.0
6,180,797.0
6,180,797.0
6,181,796.0
6,181,796.0
6,182,797.0
6,182,797.0
6,183,797.0
6,183,797.0
6,184,797.0
6,184,797.0
6,185,797.0
6,185,797.0
6,186,797.0
6,186,797.0
6,187,797.0
6,187,797.0
6,188,796.0
6,188,796.0
6,189,797.0
6,189,797.0
6,190,797.0
6,190,797.0
6,191,798.0
6,191,798.0
6,192,798.0
6,192,798.0
6,193,798.0
6,193,798.0
6,194,798.0
6,194,798.0
6,195,798.0
6,195,798.0
6,196,799.0
6,196,799.0
6,197,799.0
6,197,799.0
6,198,799.0
6,198,799.0
6,199,799.0
6,199,799.0
6,200,799.0
6,200,799.0
6,201,800.0
6,201,800.0
6,202,799.0
6,202,799.0
6,203,801.0
6,203,801.0
6,204,801.0
6,204,801.0
6,205,801.0
6,205,801.0
6,206,800.0
6,206,800.0
6,207,802.0
6,207,802.0
6,208,802.0
6,208,802.0
6,209,802.0
6,209,802.0
6,210,803.0
6,210,803.0
6,211,803.0
6,211,803.0
6,212,804.0
6,212,804.0
6,213,803.0
6,213,803.0
6,214,804.0
6,214,804.0
6,215,807.0
6,215,807.0
6,216,809.0
6,216,809.0
6,217,811.0
6,217,811.0
6,218,812.0
6,218,812.0
6,219,815.0
6,219,815.0
6,220,818.0
6,220,818.0
6,221,822.0
6,221,822.0
6,222,828.0
6,222,828.0
6,223,834.0
6,223,834.0
6,224,841.0
6,224,841.0
6,225,847.0
6,225,847.0
6,226,853.0
6,226,853.0
6,227,860.0
6,227,860.0
6,228,866.0
6,228,866.0
6,229,872.0
6,229,872.0
6,230,880.0
6,230,880.0
6,231,886.0
6,231,886.0
6,232,894.0
6,232,894.0
6,233,900.0
6,233,900.0
6,234,909.0
6,234,909.0
6,235,916.0
6,235,916.0
6,236,923.0
6,236,923.0
6,237,928.0
6,237,928.0
6,238,939.0
6,238,939.0
6,239,946.0
6,239,946.0
6,240,955.0
6,240,955.0
6,241,961.0
6,241,961.0
6,242,969.0
6,242,969.0
6,243,980.0
6,243,980.0
6,244,987.0
6,244,987.0
6,245,993.0
6,245,993.0
6,246,1003.0
6,246,1003.0
6,247,1012.0
6,247,1012.0
6,248,1022.0
6,248,1022.0
6,249,1029.0
6,249,1029.0
6,250,1039.0
6,250,1039.0
6,251,1028.0
6,251,1028.0
7,67,1307.0
7,67,1307.0
7,68,1303.0
7,68,1303.0
7,69,1299.0
7,69,1299.0
7,70,1290.0
7,70,1290.0
7,71,1282.0
7,71,1282.0
7,72,1276.0
7,72,1276.0
7,73,1268.0
7,73,1268.0
7,74,1261.0
7,74,1261.0
7,75,1251.0
7,75,1251.0
7,76,1245.0
7,76,1245.0
7,77,1236.0
7,77,1236.0
7,78,1229.0
7,78,1229.0
7,79,1221.0
7,79,1221.0
7,80,1212.0
7,80,1212.0
7,81,1203.0
7,81,1203.0
7,82,1196.0
7,82,1196.0
7,83,1189.0
7,83,1189.0
7,84,1179.0
7,84,1179.0
7,85,1170.0
7,85,1170.0
7,86,1162.0
7,86,1162.0
7,87,1154.0
7,87,1154.0
7,88,1145.0
7,88,1145.0
7,89,1136.0
7,89,1136.0
7,90,1129.0
7,90,1129.0
7,91,1121.0
7,91,1121.0
7,92,1113.0
7,92,1113.0
7,93,1107.0
7,93,1107.0
7,94,1102.0
7,94,1102.0
7,95,1099.0
7,95,1099.0
7,96,1096.0
7,96,1096.0
7,97,1094.0
7,97,1094.0
7,98,1093.0
7,98,1093.0
7,99,1092.0
7,99,1092.0
7,100,1090.0
7,100,1090.0
7,101,1089.0
7,101,1089.0
7,102,1089.0
7,102,1089.0
7,103,1086.0
7,103,1086.0
7,104,1085.0
7,104,1085.0
7,105,1086.0
7,105,1086.0
7,106,1086.0
7,106,1086.0
7,107,1086.0
7,107,1086.0
7,108,1085.0
7,108,1085.0
7,109,1085.0
7,109,1085.0
7,110,1084.0
7,110,1084.0
7,111,1084.0
7,111,1084.0
7,112,1082.0
7,112,1082.0
7,113,1082.0
7,113,1082.0
7,114,1081.0
7,114,1081.0
7,115,1083.0
7,115,1083.0
7,116,1082.0
7,116,1082.0
7,117,1081.0
7,117,1081.0
7,118,1081.0
7,118,1081.0
7,119,1081.0
7,119,1081.0
7,120,1081.0
7,120,1081.0
7,121,1080.0
7,121,1080.0
7,122,1081.0
7,122,1081.0
7,123,1080.0
7,123,1080.0
7,124,1079.0
7,124,1079.0
7,125,1079.0
7,125,1079.0
7,126,1080.0
7,126,1080.0
7,127,1079.0
7,127,1079.0
7,128,1079.0
7,128,1079.0
7,129,1079.0
7,129,1079.0
7,130,1078.0
7,130,1078.0
7,131,1078.0
7,131,1078.0
7,132,1079.0
7,132,1079.0
7,133,1077.0
7,133,1077.0
7,134,1078.0
7,134,1078.0
7,135,1078.0
7,135,1078.0
7,136,1079.0
7,136,1079.0
7,137,1079.0
7,137,1079.0
7,138,1076.0
7,138,1076.0
7,139,1077.0
7,139,1077.0
7,140,1077.0
7,140,1077.0
7,141,1078.0
7,141,1078.0
7,142,1077.0
7,142,1077.0
7,143,1077.0
7,143,1077.0
7,144,1076.0
7,144,1076.0
7,145,1077.0
7,145,1077.0
7,146,1076.0
7,146,1076.0
7,147,1076.0
7,147,1076.0
7,148,1076.0
7,148,1076.0
7,149,1076.0
7,149,1076.0
7,150,1075.0
7,150,1075.0
7,151,1076.0
7,151,1076.0
7,152,1077.0
7,152,1077.0
7,153,1076.0
7,153,1076.0
7,154,1076.0
7,154,1076.0
7,155,1075.0
7,155,1075.0
7,156,1076.0
7,156,1076.0
7,157,1076.0
7,157,1076.0
7,158,1076.0
7,158,1076.0
7,159,1075.0
7,159,1075.0
7,160,1076.0
7,160,1076.0
7,161,1076.0
7,161,1076.0
7,162,1075.0
7,162,1075.0
7,163,1076.0
7,163,1076.0
7,164,1076.0
7,164,1076.0
7,165,1076.0
7,165,1076.0
7,166,1076.0
7,166,1076.0
7,167,1077.0
7,167,1077.0
7,168,1076.0
7,168,1076.0
7,169,1075.0
7,169,1075.0
7,170,1076.0
7,170,1076.0
7,171,1077.0
7,171,1077.0
7,172,1077.0
7,172,1077.0
7,173,1076.0
7,173,1076.0
7,174,1077.0
7,174,1077.0
7,175,1076.0
7,175,1076.0
7,176,1078.0
7,176,1078.0
7,177,1077.0
7,177,1077.0
7,178,1078.0
7,178,1078.0
7,179,1077.0
7,179,1077.0
7,180,1079.0
7,180,1079.0
7,181,1078.0
7,181,1078.0
7,182,1078.0
7,182,1078.0
7,183,1078.0
7,183,1078.0
7,184,1079.0
7,184,1079.0
7,185,1079.0
7,185,1079.0
7,186,1079.0
7,186,1079.0
7,187,1080.0
7,187,1080.0
7,188,1079.0
7,188,1079.0
7,189,1080.0
7,189,1080.0
7,190,1080.0
7,190,1080.0
7,191,1079.0
7,191,1079.0
7,192,1082.0
7,192,1082.0
7,193,1081.0
7,193,1081.0
7,194,1081.0
7,194,1081.0
7,195,1082.0
7,195,1082.0
7,196,1082.0
7,196,1082.0
7,197,1083.0
7,197,1083.0
7,198,1083.0
7,198,1083.0
7,199,1083.0
7,199,1083.0
7,200,1084.0
7,200,1084.0
7,201,1083.0
7,201,1083.0
7,202,1084.0
7,202,1084.0
7,203,1084.0
7,203,1084.0
7,204,1085.0
7,204,1085.0
7,205,1084.0
7,205,1084.0
7,206,1084.0
7,206,1084.0
7,207,1086.0
7,207,1086.0
7,208,1085.0
7,208,1085.0
7,209,1087.0
7,209,1087.0
7,210,1088.0
7,210,1088.0
7,211,1089.0
7,211,1089.0
7,212,1088.0
7,212,1088.0
7,213,1090.0
7,213,1090.0
7,214,1091.0
7,214,1091.0
7,215,1093.0
7,215,1093.0
7,216,1095.0
7,216,1095.0
7,217,1098.0
7,217,1098.0
7,218,1101.0
7,218,1101.0
7,219,1104.0
7,219,1104.0
7,220,1111.0
7,220,1111.0
7,221,1116.0
7,221,1116.0
7,222,1124.0
7,222,1124.0
7,223,1132.0
7,223,1132.0
7,224,1139.0
7,224,1139.0
8,73,1306.0
8,73,1306.0
8,74,1303.0
8,74,1303.0
8,75,1297.0
8,75,1297.0
8,76,1290.0
8,76,1290.0
8,77,1281.0
8,77,1281.0
8,78,1273.0
8,78,1273.0
8,79,1266.0
8,79,1266.0
8,80,1257.0
8,80,1257.0
8,81,1248.0
8,81,1248.0
8,82,1240.0
8,82,1240.0
8,83,1232.0
8,83,1232.0
8,84,1222.0
8,84,1222.0
8,85,1213.0
8,85,1213.0
8,86,1205.0
8,86,1205.0
8,87,1198.0
8,87,1198.0
8,88,1189.0
8,88,1189.0
8,89,1181.0
8,89,1181.0
8,90,1172.0
8,90,1172.0
8,91,1165.0
8,91,1165.0
8,92,1159.0
8,92,1159.0
8,93,1153.0
8,93,1153.0
8,94,1147.0
8,94,1147.0
8,95,1142.0
8,95,1142.0
8,96,1139.0
8,96,1139.0
8,97,1138.0
8,97,1138.0
8,98,1136.0
8,98,1136.0
8,99,1135.0
8,99,1135.0
8,100,1133.0
8,100,1133.0
8,101,1133.0
8,101,1133.0
8,102,1131.0
8,102,1131.0
8,103,1131.0
8,103,1131.0
8,104,1131.0
8,104,1131.0
8,105,1129.0
8,105,1129.0
8,106,1129.0
8,106,1129.0
8,107,1129.0
8,107,1129.0
8,108,1128.0
8,108,1128.0
8,109,1128.0
8,109,1128.0
8,110,1127.0
8,110,1127.0
8,111,1126.0
8,111,1126.0
8,112,1126.0
8,112,1126.0
8,113,1127.0
8,113,1127.0
8,114,1127.0
8,114,1127.0
8,115,1126.0
8,115,1126.0
8,116,1126.0
8,116,1126.0
8,117,1126.0
8,117,1126.0
8,118,1124.0
8,118,1124.0
8,119,1124.0
8,119,1124.0
8,120,1125.0
8,120,1125.0
8,121,1123.0
8,121,1123.0
8,122,1125.0
8,122,1125.0
8,123,1124.0
8,123,1124.0
8,124,1123.0
8,124,1123.0
8,125,1123.0
8,125,1123.0
8,126,1123.0
8,126,1123.0
8,127,1124.0
8,127,1124.0
8,128,1123.0
8,128,1123.0
8,129,1122.0
8,129,1122.0
8,130,1123.0
8,130,1123.0
8,131,1122.0
8,131,1122.0
8,132,1123.0
8,132,1123.0
8,133,1123.0
8,133,1123.0
8,134,1122.0
8,134,1122.0
8,135,1122.0
8,135,1122.0
8,136,1121.0
8,136,1121.0
8,137,1122.0
8,137,1122.0
8,138,1122.0
8,138,1122.0
8,139,1120.0
8,139,1120.0
8,140,1121.0
8,140,1121.0
8,141,1120.0
8,141,1120.0
8,142,1121.0
8,142,1121.0
8,143,1121.0
8,143,1121.0
8,144,1120.0
8,144,1120.0
8,145,1121.0
8,145,1121.0
8,146,1119.0
8,146,1119.0
8,147,1120.0
8,147,1120.0
8,148,1120.0
8,148,1120.0
8,149,1121.0
8,149,1121.0
8,150,1121.0
8,150,1121.0
8,151,1120.0
8,151,1120.0
8,152,1120.0
8,152,1120.0
8,153,1119.0
8,153,1119.0
8,154,1119.0
8,154,1119.0
8,155,1121.0
8,155,1121.0
8,156,1119.0
8,156,1119.0
8,157,1121.0
8,157,1121.0
8,158,1120.0
8,158,1120.0
8,159,1120.0
8,159,1120.0
8,160,1121.0
8,160,1121.0
8,161,1120.0
8,161,1120.0
8,162,1121.0
8,162,1121.0
8,163,1120.0
8,163,1120.0
8,164,1121.0
8,164,1121.0
8,165,1120.0
8,165,1120.0
8,166,1120.0
8,166,1120.0
8,167,1121.0
8,167,1121.0
8,168,1121.0
8,168,1121.0
8,169,1121.0
8,169,1121.0
8,170,1121.0
8,170,1121.0
8,171,1120.0
8,171,1120.0
8,172,1121.0
8,172,1121.0
8,173,1122.0
8,173,1122.0
8,174,1122.0
8,174,1122.0
8,175,1121.0
8,175,1121.0
8,176,1123.0
8,176,1123.0
8,177,1122.0
8,177,1122.0
8,178,1121.0
8,178,1121.0
8,179,1122.0
8,179,1122.0
8,180,1122.0
8,180,1122.0
8,181,1122.0
8,181,1122.0
8,182,1122.0
8,182,1122.0
8,183,1123.0
8,183,1123.0
8,184,1122.0
8,184,1122.0
8,185,1124.0
8,185,1124.0
8,186,1126.0
8,186,1126.0
8,187,1123.0
8,187,1123.0
8,188,1124.0
8,188,1124.0
8,189,1123.0
8,189,1123.0
8,190,1123.0
8,190,1123.0
8,191,1125.0
8,191,1125.0
8,192,1124.0
8,192,1124.0
8,193,1125.0
8,193,1125.0
8,194,1124.0
8,194,1124.0
8,195,1125.0
8,195,1125.0
8,196,1125.0
8,196,1125.0
8,197,1125.0
8,197,1125.0
8,198,1127.0
8,198,1127.0
8,199,1126.0
8,199,1126.0
8,200,1127.0
8,200,1127.0
8,201,1127.0
8,201,1127.0
8,202,1127.0
8,202,1127.0
8,203,1127.0
8,203,1127.0
8,204,1128.0
8,204,1128.0
8,205,1129.0
8,205,1129.0
8,206,1128.0
8,206,1128.0
8,207,1128.0
8,207,1128.0
8,208,1130.0
8,208,1130.0
8,209,1130.0
8,209,1130.0
8,210,1130.0
8,210,1130.0
8,211,1133.0
8,211,1133.0
8,212,1134.0
8,212,1134.0
8,213,1134.0
8,213,1134.0
8,214,1134.0
8,214,1134.0
8,215,1136.0
8,215,1136.0
8,216,1139.0
8,216,1139.0
8,217,1140.0
8,217,1140.0
8,218,1145.0
8,218,1145.0
8,219,1148.0
8,219,1148.0
8,220,1154.0
8,220,1154.0
8,221,1160.0
8,221,1160.0
8,222,1169.0
8,222,1169.0
8,223,1175.0
8,223,1175.0
8,224,1185.0
8,224,1185.0
8,225,1194.0
8,225,1194.0
8,226,1202.0
8,226,1202.0
8,227,1210.0
8,227,1210.0
8,228,1220.0
8,228,1220.0
8,229,1229.0
8,229,1229.0
8,230,1235.0
8,230,1235.0
8,231,1244.0
8,231,1244.0
8,232,1252.0
8,232,1252.0
8,233,1262.0
8,233,1262.0
8,234,1269.0
8,234,1269.0
8,235,1277.0
8,235,1277.0
8,236,1284.0
8,236,1284.0
8,237,1292.0
8,237,1292.0
8,238,1301.0
8,238,1301.0
8,239,1305.0
8,239,1305.0
8,240,1307.0
8,240,1307.0
